,Sentence,Polarity,Subjectivity
21,"A UK-based independent monitoring group, the Syrian Network for Human Rights (SNHR), said that at least 642 people have died in the violence, including scores of civilians who were killed after government forces committed “widespread field executions” of young men and adults.",-0.08,0.205
22,"Syria’s interim president, Ahmad al-Sharaa, on Sunday blamed the violence on the remnants of Assad’s forces and said his government would hold accountable anyone involved in the deaths of civilians.",0.0,0.0
23,"“We will not tolerate the remnants of Assad’s forces,” he said. “They have only one option: to surrender themselves to the law immediately.”",0.0,1.0
24,"He also called for national unity, describing the clashes as “expected challenges.” His office has ordered the formation of committees to investigate and engage with people in affected areas. CNN has approached the Syrian government for comment.",-0.1,0.4
25,"“Armed men were moving from house to house attacking people as a form of entertainment… They declared jihad on us from all over Syria,” said one resident of the city of Latakia, who chose to remain anonymous through concern for the safety of their family still in the city.",0.0,0.0
26,"The resident, who fled the city Saturday after 30 years of living there, told CNN they started seeing dead bodies on the streets as early as Tuesday.",-0.05,0.35
27,"“People were fleeing, those who couldn’t were killed,” Bashir, another resident of Latakia, told CNN. “My 70-year-old uncle, a history professor, and his 60-year-old wife were killed in cold blood at home,” he said. Both were Alawites residing in the city of Baniyas in the western Tartous province.",-0.25,0.25
28,"“I fear for my life and the lives of my two children,” Bashir said.",0.0,0.0
29,Armed men started heading en masse to Latakia and Tartous on Thursday night after reports of attacks by Assad loyalists against Syria’s new government forces stationed in the Alawite cities.,0.13636363636363635,0.45454545454545453
30,"Rasha Sadeq, a 35-year-old Alawite mother of three living in Homs, told CNN that she received a phone call over the weekend from her brother’s business partner, telling her that her mother and two brothers had been killed by armed groups loyal to the new government in Baniyas.",0.08989898989898988,0.4292929292929293
31,"“I was constantly in touch with my family; they told me there are gunfire sounds,” she said, adding that her family had said they also heard religious chants. Her family were civilians and not pro-Assad, she said.",0.0,0.29166666666666663
32,"The Assad family, members of the minority Alawite sect, ruled Syria for over half a century until Bashar was ousted in December by Sunni Islamist militants who sought to reshape the country’s political and sectarian order. The group, led by former al Qaeda militant Ahmad al-Sharaa, promised political equality and representation to the various sects of Syria’s diverse ethnic and religious populations.",-0.027777777777777776,0.18611111111111112
33,"Security remains a major challenge for the new administration. Syria’s Alawites – some 10% of the population – were prominent in the Assad regime, and while many Alawites have surrendered their weapons since December, many others have not.",0.3397727272727272,0.5909090909090909
34,The attacks started this week after reports emerged that Assad loyalists had ambushed and killed members of Hayat Tahrir al-Sham – the rebel group that spearheaded the rebellion that ousted the former Syrian leader.,-0.1,0.0
35,"“The Assad loyalists won’t be in the villages they attacked, these (armed men) were killing regular people in those villages,” Bashir told CNN.",0.0,0.07692307692307693
36,"A Syrian government source told state media that “individual violations” had been perpetrated after “large, unorganized crowds” traveled to the area.",0.10714285714285714,0.41428571428571426
37,The Syrian government told CNN on Saturday that at least 150 of its security forces had been killed since Thursday and 300 had been captured in clashes with Assad loyalists.,-0.25,0.2
38,CNN cannot independently confirm casualty numbers.,0.0,0.125
39,Several videos appeared on social media showing convoys of armed men in vehicles heading to the cities of Latakia and Tartous in the run-up to the violence.,0.016666666666666666,0.03333333333333333
40,"“It was the battle for liberation. Now it’s a battle for purification (of Syria),” a narrator accompanying the armed convoys says. It’s unclear when exactly the video was filmed.",0.25,0.25
41,"“To the Alawites, we’re coming to slaughter you and your fathers,” a man in military fatigues said in what sounded like an Egyptian accent in one of the videos filmed at night.",-0.1,0.1
42,"“Everyone is going out with guns, we will show you the (strength) of the Sunnis.” CNN has not been able to geolocate the video, which appears to show a large number of vehicles.",0.35714285714285715,0.5267857142857143
43,Reports of horrific acts of violence soon started emerging. Videos geolocated by CNN showed dozens of dead bodies lying on the ground in the village of Al Mukhtareyah as people mourned.,-0.6,0.7
44,"“These are the Alawite pigs,” a voice is heard saying before shooting an apparently lifeless body on open ground in another video. It was unclear where or when the shooting took place.",0.025,0.425
45,"Another video circulating on Syrian social media showed a man dressed in military fatigues pull up to a house on a motorcycle, and tell its resident to look at the camera before shooting him.",-0.03333333333333334,0.08333333333333334
46,"“I caught you, cheeky,” the attacker says laughing. “Are you still not dead? You’re still not dead,” he says before shooting him again.",0.1,0.4
47,"In another, a man wearing military fatigues asks a captive to step outside a building, then tells him to bark like a dog before fatally shooting him.",0.03333333333333333,0.25
48,"CNN could not verify either of these two videos, but they’re among several that emerged in recent days apparently showing killings on camera.",0.016666666666666666,0.19999999999999998
49,The attacks raise major questions over the new Syrian administration which has made efforts to distance itself from its jihadist past.,-0.017045454545454548,0.40151515151515155
50,"“What happened from three months ago until today, equals what the Assads did to us in five decades. The Assads were criminals, and these (new rulers) are also criminals,” Bashir said.",0.13636363636363635,0.45454545454545453
51,"President Donald Trump correctly noted Friday, as he has before, that Canada has tariffs above 200% on dairy products imported from the US. But Trump again failed to mention a critical fact.",-0.16666666666666666,0.4000000000000001
52,"Those high tariffs kick in only after the US has hit a certain Trump-negotiated quantity of tariff-free dairy sales to Canada each year – and as the US dairy industry acknowledges, the US is not hitting its allowed zero-tariff maximum in any category of dairy product.",0.12476190476190475,0.7038095238095238
53,"In many categories, notably including milk, the US is not even at half of the zero-tariff maximum.",0.2777777777777778,0.3888888888888889
54,"“In practice, these tariffs are not actually paid by anyone,” Al Mussell, an expert on Canadian agricultural trade, said in an email Friday.",0.0,0.1
55,"Trump also made a claim that is simply false. He told reporters Friday that the situation with Canadian dairy tariffs was “well taken care of” at the time his first presidency ended, “but under Biden, they just kept raising it.”",-0.07500000000000004,0.4666666666666667
56,"In reality, Canada did not raise its dairy tariffs under then-President Joe Biden, as official Canadian documents show and industry groups on both sides of the border confirmed to CNN. The tariffs Trump was denouncing Friday were left in place by the United States-Mexico-Canada Agreement, or USMCA, which Trump negotiated, signed in 2018 and has since touted as “the best trade deal ever made.”",0.4666666666666666,0.43333333333333335
57,The White House did not respond to CNN’s Friday request for comment.,0.0,0.0
58,"Trump vowed Friday to retaliate against Canada with new US dairy tariffs in the coming days, but Commerce Secretary Howard Lutnick said Sunday on NBC that the president’s response to Canada on dairy will actually come on April 2, the day Trump has said he will impose reciprocal tariffs on countries around the world.",0.06818181818181818,0.2772727272727273
59,Trump did achieve dairy concessions from Canada.,0.0,0.0
60,"Canada has for decades irked US lawmakers with “supply management” policies that support Canadian farmers and protect its dairy, egg and poultry industries from foreign competition.",-0.125,0.125
61,"Under Trump’s USMCA, Canada guaranteed it wouldn’t apply any tariffs to specific amounts of US imports per year in 14 dairy categories, such as milk, cream, cheese, ice cream, butter and cream powder, and yogurt and buttermilk. These new US-specific quotas, which Canada agreed to increase over time, gave American farmers and companies more access to the Canadian market.",0.12727272727272726,0.3159090909090909
62,"But the USMCA didn’t get Canada to lower the tariffs that apply to imports above the quota thresholds. And contrary to Trump’s Friday claim, those tariffs didn’t spike under Biden.",0.0,0.1
63,"Mussell, senior research fellow at the Canadian Agri-Food Policy Institute and research lead at Agri-Food Economic Systems, pointed CNN to Canada’s published tariff lists for 2025, 2020 (the last calendar year of Trump’s first term) and 2017 (the first calendar year of Trump’s first term, before the USMCA was in place). They show the dairy tariff levels were the same each year for imports above the zero-tariff maximums – for example, 298.5% for above-maximum butter and 245.5% for above-maximum cheddar cheese.",0.1357142857142857,0.2130952380952381
64,"Those tariff levels are eye-popping, and they certainly function as major trade barriers above the zero-tariff quota maximums. (Mussell noted: “The US has precisely this same system for its dairy market. It has tariff-rate quotas, and beyond that volume, very stiff tariffs and almost no imports.”) But the International Dairy Foods Association, which represents the American dairy manufacturing and marketing industry, pointed out Friday that the US is not at Canada’s zero-tariff maximum in any category.",0.04977678571428572,0.34330357142857143
65,"Becky Rasdall Vargas, the organization’s senior vice president of trade and workforce policy, argued in an interview that Canada is to blame for the inability of the US to get to the maximums, saying Canada is unfairly deploying obstacles that make it “harder and harder” for the US to sell into the Canadian market. She said that while “we don’t love the tariffs,” the primary issue is that “we can never even fill the quota to begin with” because Canada is using administrative tactics to deny the US the market access it is supposed to have under the USMCA.",0.025000000000000005,0.35000000000000003
66,"We won’t try to adjudicate this complex debate, which the Biden administration and the Canadian government battled out at a USMCA dispute resolution panel. Regardless, Trump’s assertion that Canada kept hiking its dairy tariffs when Biden was in charge is just not true.",-0.2375,0.525
67,"Canada’s protectionism over its dairy, egg and poultry industries is an exception, not the norm.",0.0,0.0
68,"The US Department of Agriculture notes on its website that under the North American Free Trade Agreement, or NAFTA, which preceded Trump’s USMCA, “almost all” US agricultural exports to Canada, and vice versa, faced no tariffs or quotas. The USMCA kept in place that zero-tariff, zero-quota trade while securing greater US access to the smattering of Canadian markets that are governed by supply management.",0.3,0.43333333333333335
69,"And while Trump claimed in February that “they don’t take our agricultural product for the most part,” Canada is actually the world’s second-largest export market for US agricultural products as a whole, according to the US Department of Agriculture, purchasing about $28.4 billion worth in 2024.",0.25,0.275
70,"Canada is also the second-largest US export market for dairy, purchasing about $1.1 billion worth in 2024. That figure has grown steadily over the past decade, from about $625.5 million in 2015.",0.07222222222222223,0.2833333333333333
71,"In its case against Bryan Kohberger, the man accused of killing four University of Idaho students in November 2022, the prosecution’s most important piece of evidence may be a DNA sample taken from a knife sheath left at the crime scene.",0.3,0.5
72,"But several other pieces of DNA evidence, including a sample from fingernail clippings taken from a victim and bloodstains from unknown male sources, could also play key roles in the upcoming trial.",-0.05000000000000001,0.3541666666666667
73,"On the knife sheath DNA, authorities used investigative genetic genealogy – or IGG – a field of forensic science combining DNA analysis with genealogical research, to connect that sample to Kohberger’s family, prosecutors said in a January hearing. Subsequent DNA testing found Kohberger was a “statistical match” to the sample, leading to his arrest.",-0.025,0.025
74,"But challenging the legality, accuracy and use of DNA analysis also appears to be a main focus for Kohberger’s defense team – as suggested by witness testimony in the recently unsealed transcript of a closed court hearing. The defense has also hired Bicka Barlow, an attorney specializing in forensic DNA evidence.",0.14166666666666666,0.42083333333333334
75,"During the closed hearing in January, testimony from witnesses raised questions about how investigators used the DNA sample from the knife sheath to identify Kohberger as the only suspect in the killings.",-0.05,0.55
76,"“The DNA could make or break the case, and it’s all about what the jury finds to be credible,” Misty Marris, an attorney who has closely followed the case, told CNN.",0.4,0.7
77,"Kohberger is accused of murder in the brutal stabbings of Madison Mogen, Kaylee Goncalves, Xana Kernodle and Ethan Chapin at an off-campus home in Moscow in November 2022. Not guilty pleas have been entered on his behalf and his trial is set to begin in August. He faces the death penalty if convicted.",-0.3125,1.0
78,Here’s a closer look at the DNA evidence in the case:,0.0,0.0
79,"The Idaho state lab located a single source of male DNA left on the button snap of the knife sheath found on the bed next to Mogen’s body at the crime scene. The DNA of Bryan Kohberger is a “statistical match” to that DNA, court documents filed by prosecutors state.",-0.017857142857142856,0.07857142857142857
80,"Samples from the sheath  were tested for “touch DNA,” which can be skin cells shed on items while being handled, said Rylene Nowlin, an Idaho State Police forensic laboratory manager, during the January hearing. That DNA was key evidence for investigators, Moscow Police Cpl. Brett Payne, the lead detective in the case, said at the same hearing.",0.0,0.5625
81,"Idaho State Police delivered the knife sheath sample to Houston-based Othram laboratory for further testing, Nowlin said. The FBI took over the testing on December 10, and nine days later, the agency gave Idaho investigators Kohberger’s name for the first time.",0.08333333333333333,0.27777777777777773
82,"“The DNA from the knife sheath was obviously the one thing we had that we thought was a very strong piece of evidence in this case, so it was that particular piece that we pursued as a potential avenue of identifying a suspect,” Payne said during the January hearing.",0.1825,0.6966666666666665
83,"Investigators then went to Kohberger’s family home in Pennsylvania and pulled items from the family’s trash to test against the knife sheath sample. A DNA profile obtained from the trash was identified as “as not being excluded as the biological father of Suspect knife Profile,” according to court documents.",0.0,0.0
84,"“At least 99.9998% of the male population would be expected to be excluded from the possibility of being the suspect’s biological father,” court documents state.",-0.13333333333333333,0.3
85,"Finally, investigators took a cheek swab from Kohberger, conducted a short tandem repeat – or STR – test, and found he was a “statistical match” with the knife sheath DNA, according to prosecutors. An STR analysis is a common type of DNA profiling in criminal cases, according to the National Institute of Justice.",-0.175,0.5875
86,"“In a field of haystacks, IGG gives you the haystack to look in,” Steve Kramer, a former attorney for the FBI who was among a team of investigators who used genetic genealogy to solve the Golden State Killer case, told CNN. “STR finds the needle in the haystack.”",0.15,0.25
87,"A three-person mixture of unknown DNA was found under 21-year-old University of Idaho student Madison Mogen’s fingernails after she and three other students were killed at their off-campus home, a recent filing in the case revealed.",-0.10625000000000001,0.30625
88,"The DNA was taken from a swab of fingernail clippings from Mogen’s left hand, according to the motion, filed by Kohberger’s defense team. Fingernail clippings are routinely taken by medical examiners during autopsies and forensic testing is performed on them.",0.0,0.0
89,"The new filing showed preliminary testing was done on the fingernail clippings and a “likelihood ratio” was calculated which, according to the defense, proved to be inconclusive. The testing did provide a “likelihood ratio for Mr. Kohberger” from the analysis – but any conclusion is redacted in the filing.",0.13636363636363635,0.45454545454545453
90,"The testing involved a comparison of hypotheses, “not a statement of identity or probability of identity,” according to the defense motion.",0.0,0.0
91,"Two hypotheses were looked at: One is that the DNA belongs to Madison Mogen, her best friend Kaylee Goncalves and one unknown unrelated person. The other is that the DNA belongs to Mogen and two unrelated individuals, the defense filing states.",0.25833333333333336,0.425
92,"Mogen, a senior marketing major, and Goncalves, a senior general studies major, were found dead on the same bed at the Kings Road home on November 13, 2022.",-0.004999999999999999,0.40499999999999997
93,"The defense asked that the DNA evidence be kept from the jury in Kohberger’s upcoming death penalty trial because jurors could believe the DNA is Kohberger’s, and according to the defense, it is not.",0.0,0.0
94,"“Allowing such testimony would violate Mr. Kohberger’s Federal and State Constitutional rights to due process, a fair trial, effective assistance of counsel, and confrontation of witnesses,” according to Barlow.",0.29374999999999996,0.64375
95,"“When you see it under the fingernails, the argument is going to be … that there’s a scratch, that somebody fought back,” said Marris.",0.0,0.0
96,"“From the prosecution perspective, the argument is, well, it’s not necessarily, because there’s lots of different ways DNA can end up somewhere.”",0.0,0.8
97,"At the January hearing, Kohberger’s defense also closely questioned lead detective Payne about blood found on a handrail between the first and second floors of the home, connected to “Unknown Male B.” Payne said police did not pursue that person because, “We had already received Mr. Kohberger’s name.”",0.0375,0.25833333333333336
98,"The defense also raised the issue of blood on gloves found outside the house, connected to “Unknown Male D,” which Payne acknowledged.",-0.03333333333333333,0.25
99,"It was not clear from the transcript of the hearing if law enforcement pursued the identity of “Unknown Male B” or “Unknown Male D” at a later time. “So, if memory serves, the discussion was we’ll hold off, we’ll stay with the one from the knife sheath; if we need to, we can address the ‘Unknown Male B’ at a later time,” Payne testified.",-0.03888888888888889,0.2759259259259259
100,"The defense will likely argue that there’s reasonable doubt that Kohberger committed the murders, Marris explained.",0.1,0.8
101,"“Their argument is going to be that once that investigative genetic genealogy match was made and Kohberger was identified that law enforcement essentially put on blinders,” she said. “They didn’t care about anything else, so much so that they didn’t even care that there is additional DNA evidence.”",0.1,0.25
102,"To prove reasonable doubt, the defense will likely argue that there was a significant failure in the investigation to pursue any and all possible paths to find the culprit in a heinous crime, Marris said.",0.05166666666666665,0.755
103,"“You have this entirely other set of potential DNA that could have led investigators, had they pursued it, to somebody else, and that’s going to be a huge component of the argument.”",0.09166666666666669,0.7583333333333333
104,"US stocks opened sharply lower Monday after President Donald Trump said the US economy would see “a period of transition” and refused to rule out a recession, in an interview that aired Sunday.",-0.012499999999999997,0.725
105,"When asked on Fox News’ “Sunday Morning Futures With Maria Bartiromo” if he was expecting a recession this year, Trump said “I hate to predict things like that. There is a period of transition because what we’re doing is very big.”",-0.4,0.515
106,"The Dow opened lower by 411 points, or 0.96%. The broader S&P 500 fell by 1.4% and the Nasdaq Composite fell 1.95%.",0.0,0.0
107,"Stocks have been hammered so far this month amid uncertainty around Trump’s on-again, off-again tariff policy. The S&P 500 slid 3.1% last week, posting its worst week since September.",-0.3,0.6888888888888888
108,"Trump threatened a massive tariff on imports from Canada and Mexico but then announced a reprieve until April 2. He doubled the tariff on all Chinese imports to 20% from 10%, and a 25% tariff on all steel and aluminum imports is set to take effect March 12. In addition, Trump threatened last week to enact a 250% tariff on Canadian dairy products and a “tremendously high” tariff on its lumber. On Sunday he told Fox that tariffs may still “go up as time goes by.”",0.04,0.4016666666666666
109,"“The talk of tariffs is, in a lot of ways, worse than the implementation of them,” said David Bahnsen, chief investment officer at the Bahnsen Group. “The tariff talk, reversal, speculation, and chaos only fosters uncertainty.”",-0.2,0.8
110,"“I do not believe the administration knows how the tariff situation will play out, but if I were a betting man I would say that it will persist long enough to do damage to economic activity for at least a quarter or two, and ultimately result in a deal with different countries that make everyone wonder why we went through all the fuss,” he said in a note Monday.",-0.024999999999999994,0.5166666666666667
111,"And cracks are forming elsewhere: Layoffs are mounting, hiring is slowing, consumer confidence is eroding and inflation is picking up.",0.0,0.0
112,"Looking ahead this week, investors will be attuned to monthly inflation data expected on Wednesday and Thursday to gauge whether inflation remained stubborn in February.",-0.1,0.4
113,"A recession is commonly defined by two consecutive negative quarters of gross domestic product growth. The National Bureau of Economic Research’s Business Cycle Dating Committee, the official arbiters, says a recession “involves a significant decline in economic activity that is spread across the economy and lasts more than a few months.”",0.052777777777777785,0.3194444444444445
114,"“How long this period of investor caution persists depends on how quickly it will take the global trade clouds, and the resulting threat of recession, to dissipate,” said Sam Stovall, chief investment strategist at CFRA Research, in a note Monday.",0.09444444444444444,0.3
115,This is a developing story and will be updated.,0.0,0.0
116,President Donald Trump did not totally reverse the 25% tariffs he enacted earlier this month on just about every Mexican and Canadian good shipped to the United States.,0.175,0.4625
117,"Although he announced a tariff delay on Thursday through April 2, that was far from a complete pause. The devil is in one big detail: To avoid tariffs during the delay, goods coming from Mexico and Canada must comply with the USMCA free trade treaty that Trump signed during his first term.",0.17,0.5266666666666666
118,"As it stands, only around 50% of the goods the US imports from Mexico and 38% of the goods from Canada comply with USMCA terms, a senior administration official said on a call with reporters.",0.0,1.0
119,"With the exception of some Canadian energy imports and potash, a key component in fertilizer, goods coming from the two countries that don’t comply with USMCA could still face 25% tariffs, or higher.",0.125,0.75
120,"But trade is extraordinarily complicated, with various products sometimes receiving different duties depending on weight, content or other defining characteristics. Without much time to adapt before Trump’s policy officially kicks in April 2 – unless it’s delayed again – it’s unclear even to experts and government officials what products are getting taxed at what amounts.",-0.08499999999999999,0.535
121,"Dan Gardner, president of Trade Facilitators, Inc., a Los Angeles-based consulting firm specializing in global logistics as well as US trade compliance, was left puzzled by the administration’s action.",-0.025,0.125
122,"“This doesn’t make any sense to me,” he said. “It was so vague.”",-0.5,0.5
123,"Complicating matters, there are more trade policy changes to contend with: 25% tariffs on all steel and aluminum imports are set to take effect on March 12. Meanwhile, on Friday, Trump threatened to enact a 250% tariff on Canadian dairy products and a “tremendously high” tariff on lumber coming from there as well. And Trump on Sunday told Fox News that tariffs may still “go up as time goes by.”",0.33,0.52
124,"Part of the reason why so many goods aren’t considered USMCA compliant is because, until recently, a slew of Canadian and Mexican goods, including computers, phones and petroleum, weren’t subject to any US tariffs. The USMCA established a free trade zone in North America for the vast majority of products crossing the borders of the United States, Mexico and Canada. But it didn’t make sense for companies to go the extra mile to ensure compliance with the treaty if their products didn’t have a tariff before the USMCA and predecessor NAFTA treaties.",0.10476190476190476,0.4261904761904762
125,"So for decades, duty-free meant duty-free irrespective of compliance. That is until Trump slapped 25% across-the-board tariffs on Canadian and Mexican goods.",0.05,0.45
126,"Another reason for the lack of treaty compliance: Products technically may be compliant but aren’t being declared because the “ordinary duty rate has been very small or zero,” said Andrew McAllister, an attorney at Holland and Knight leading the group’s international trade division. Saving such a small amount of money might not be worth the complications involved in being declared compliant, which involves complicated paper work and can cost companies thousands of dollars.",-0.128125,0.39
127,"And, prior to Trump’s tariffs, many goods could avoid tariffs anyway as long as 60% of the value of the materials that go into them comes from North America.",0.15,0.3
128,"Now, customs officials have a difficult task to determine which kinds of products receive a tariff and which don’t – even if they’re extremely similar. For example, textiles used to make apparel from Canada and Mexico must “contain sewing thread, pocketing fabric, narrow elastic bands and coated fabric” made in North America to come to the US duty-free under the USMCA, according to a post published on the US Customs and Border Patrol site.",-0.2333333333333333,0.6
129,"With the possibility of a 25% tariff, businesses could be more careful about making sure they comply. At the same time, all the extra due diligence might not matter with so few answers available on whether previously noncompliant USMCA imports would face a 25% tariff or not.",0.08981481481481482,0.40617283950617283
130,"An administration official on a call with reporters last week referred the press to the US Trade Representative for further questions. However, the USTR declined to comment, referring CNN to US Customs and Border Protection.",0.0,0.2833333333333333
131,"CBP directed CNN to a statement published Saturday, which stated that the agency is “fully equipped to implement” the latest executive actions on tariffs. At the same time, a spokesperson told CNN they are “still looking into” whether goods that previously weren’t subject to any tariffs and therefore didn’t file USMCA-related paperwork could claim an exemption now.",0.04166666666666668,0.38125
132,A White House spokesperson did not respond to CNN’s inquiry.,0.0,0.0
133,"Tony Rivera, a global trade attorney at ArentFox Schiff, believes that all companies will have the opportunity to claim the USMCA tariff exemption. However, given how laborious it is to be declared compliant, there might not be enough time to qualify and ship their goods before April 2.",0.0,0.25
134,"Gardner, who is also a licensed customs broker, traveled to Chihuahua, Mexico over the weekend in part to help one of his clients, who makes industrial steel parts, source more of their inputs locally to meet regional value content requirements, such as the 60% threshold.",0.16666666666666666,0.3333333333333333
135,"Visiting production centers in person is a crucial part of ensuring his clients goods will meet the USMCA requirements, which also include paying workers $16 an hour on the books and abiding by a slew of intellectual property rules.",0.15,0.7
136,"Still, he said, it underscores how complex the whole process is. “I don’t get a big thrill out of going to Chihuahua on a Sunday,” he said.",-0.033333333333333326,0.3
137,"Authorities in the Dominican Republic are searching on land, by air and in the water for a University of Pittsburgh student who disappeared last week on spring break in Punta Cana.",0.0,0.06666666666666667
138,"Sudiksha Konanki, a 20-year-old United States resident, was last seen on surveillance camera with seven other people entering the beach at the Riu República Hotel in Punta Cana after 4:15 a.m. Thursday, the Dominican National Police said in a statement.",-0.0625,0.22083333333333333
139,"“So far, the authorities, multiple authorities here in the Dominican Republic have searched in the waters. They searched using helicopters and other tools. They also searched in the near bay, bushes, trees. They went multiple times around the same areas,” said her father, Subbarayudu Konanki.",0.012500000000000002,0.31666666666666665
140,"Sudiksha Konanki had gone to Punta Cana for spring break ahead of pre-med studies, he said. “My daughter is a very nice girl,” he said. “She’s ambitious. She wanted to pursue a career in medicine.”",0.515,0.875
141,"Konanki had arrived Monday in the Caribbean nation with five others, said police, who learned of her disappearance after 8 a.m. Friday through a call from the US Embassy in Santo Domingo.",0.0,0.0
142,"She had told her friends Wednesday she was heading to a party at the resort, her father said. “She went to the beach on March 6 early morning around 4 a.m. with friends and some other guys they met at the resort,” he said. “After that, her friends came back after some time and my daughter did not come back, did not show up from the beach.”",-0.006249999999999999,0.16875
143,"Around 5:55 a.m. Thursday, surveillance cameras captured five women and one man leaving the beach, while Konanki is believed to have stayed behind with a young man, the local police source told CNN.",-0.10000000000000002,0.3666666666666667
144,"Later surveillance video shows the man leaving the beach area at 9:55 a.m., the source said, with no sign of Konanki.",0.0,0.0
145,"Authorities have interviewed that young man to determine what happened when the two were alone, the source said, and Dominican Police are broadening their investigation to corroborate his preliminary version, the agency said. They also are questioning others last seen with Konanki on Thursday to establish where to focus their maritime search.",0.05,0.23333333333333334
146,"Sudiksha Konanki’s friends alerted authorities when she didn’t return to her room, her father said. Her companions reported her missing around 4 p.m. Thursday, with her last sighting some 12 hours earlier, the Riu hotel chain said in a statement.",-0.06666666666666667,0.20555555555555557
147,"Konanki’s father wants local authorities “to also investigate other possibilities including whether this is a case of kidnapping or human trafficking,” he told CNN on Sunday from Punta Cana. “We don’t think she would be able to survive for more than three days in the water and I think something else might’ve happened to her.”",0.17916666666666667,0.2833333333333333
148,"The US State Department has in place a Level 2 of 4 travel advisory for the Dominican Republic, advising Americans to use increased caution and not display signs of wealth. “Violent crime, including armed robbery, homicide, and sexual assault, is a concern throughout the Dominican Republic,” the agency said in a June advisory.",-0.15000000000000002,0.9166666666666667
149,"Konanki was at the resort with five other female students from the University of Pittsburgh, according to the sheriff’s office in Loudoun County, Virginia, where her family lives. The Konanki family, originally from India, has lived in the United States since 2006 and are permanent residents.",0.08333333333333333,0.4305555555555555
