,Sentence,Polarity,Subjectivity
25,"Trump highlighting US military in a unique way    OPINION  6 min read                    Plan meant to counter Trumps Gaza takeover proposal gets international backing    ISRAEL  3 min read                    Georgia Republicans don’t rule out Senate bids, leave decision up to popular GOP governor    POLITICS  5 min read                lifestyle     The flying taxi: A look at the future of travel    TRAVEL  4 min read                    THE FIRST 100 DAYS:",0.1875,0.40972222222222227
26,President Trump’s historic return to the White House                        Political cartoons of the day    Politics                     Keep your kids entertained on long road trips with these 13 finds    DEALS  6 min read                food     A look at the best fast-food fish sandwiches around the country as Catholics observe Lent    FAST FOOD  7 min read                    How was Dem punished for his outburst?,0.19166666666666665,0.2333333333333333
27,How many surgeries did boy fighting cancer have?,0.5,0.5
28,QUIZZES                     Spring break skiing gear you need for your end-of-season ski trips    DEALS  7 min read                    Bipartisan legislation seeks to reign in Erdogans Turkey over ties to US foes    TURKEY  5 min read                    Trump address guest breaks down his ‘damn good choice’ of not voting for Dems anymore    MEDIA,0.2722222222222222,0.44444444444444453
29,4 min read                    Presidential center’s DEI-linked firm’s racial lawsuit blasted in savage rebuttal    BARACK OBAMA  7 min read                    Bill Maher gushes over Newsoms switch against trans athletes in womens sports    POLITICS ON LATE NIGHT  3 min read                    Agriculture secretary yanks $600K grant for study on transgender men    POLITICS,-0.3,0.5
30,2 min read                    Elon Musk launches poll asking people how they feel about ending daylight saving time    ELON,0.0,0.0
31,MUSK  4 min read                    Indicted border state lawmaker under fire for being on DCCC’s ‘Frontline’ list    CONGRESS  3 min read                entertainment     Jessica Simpson hints at her ex’s infidelity as divorce looms    JESSICA SIMPSON  4 min read                sports     Nuggets’ Nikola Jokic records NBA first in overtime win over Suns    DENVER NUGGETS  3 min read                    FOX News,0.525,0.3666666666666667
32,Trey Yingst honored at First Amendment Awards    MEDIA  4 min read                 Track US national debts rapid rise that Americans are now on the hook for    GOVERNMENT SPENDING  5 min read               Video  watch     FOX News’ Harris Faulkner honored at HBCU for excellence in journalism    faulkner focus                 antisemitism exposed     UN draft report on children in conflict zones raises eyebrows with framing of Israeli victims                    health     Expert warns of long-term effects of COVID infection on body:,0.25,0.3333333333333333
33,Just horrible    HEALTH  6 min read                    Mystery solved as crazy gross rain dirties cars across hundreds of miles                        Legendary actors former Beverly Hills home with private tennis court hits market    ENTERTAINMENT  6 min read                health     How many push-ups you should be able to do based on your age    HEALTH  4 min read                    White House responds to Dems embarrassing video with their own  — and its a knockout                            Humanoid robot lands worlds first front flip as it could signal future of automation    OPINION  5 min read                    KITCHEN CABINET:,0.10416666666666667,0.48819444444444443
34,"Delicious recipes, surprising power foods & juicy secrets to eating better                        VACATION MODE: Discover your next getaway, travel hacks & expert recommendations                            PICTURE OF HEALTH:",0.55,0.5
35,"Doctors on call for you, tips to staying fit & key warning signs                        FUN FACTS:",0.2333333333333333,0.5333333333333333
36,Bubble wrap was never intended to be packaging material    Media  13 min read              Games Hub,0.0,0.0
37,See All Games                       5 Across                                  DownWords                                  Crazy Crystals                                  SWAP                                  Word Search                                  Stack & Match                See All Games               Fox Nation   WATCH NOW                WATCH NOW    Go inside the locker room of the most historic team in college football history.,-0.033333333333333326,0.4666666666666666
38,Stream The Tides That Bind exclusively on Fox Nation!,0.0,0.0
39,Show More            Features & Faces               8 steps to BOOST the immune system               Travelers continue to battle GATE LICE               Gene Hackman and wifes cause of death revealed               The FUTURE of OBESITY predicted               Grateful Dead releases NEW BEER               Real Housewives stars cancer has spread               TALLEST religious statue underway               Best FAST-FOOD fish sandwiches,0.23376623376623376,0.33279220779220775
40,OutKick                    Bill Belichick Shares Wisdom For UNC Tar Heels Basketball Team,0.0,0.0
41,"Before Showdown With Duke          Cam Skattebo Sued By Former Teammate For Incident Involving Golf-Cart                 HBOs Harry Potter Series Predictably Injects Race Into Reboot, And Its Going To Change The Entire Story                 NFL Star Arrested On Horrifying Charge, Mugshots Released                   Digital Originals                    A night with Dallas PD as they navigate ICE and Trump immigration policy on the front lines          Colorado ranchers want Trumps help fighting back against urban interference in rural communities                 Figure skating mom starts Skates of Hope to honor DC plane crash victims                 Blue state ranchers thrown ‘to the wolves’ seek President Trump’s rescue                   Economy                    Trump withdraws slew of Biden-era lawsuits tied to abortion, racial discrimination, financial regs and more          Agriculture secretary cancels $600K grant for study on menstrual cycles in transgender men                 Smart policy and cheaper eggs: Trump-Rollins team good for farmers and US consumers",0.024175824175824166,0.30521978021978025
42,"Byron Donalds clashes with CNN host, argues network let Biden get away with rising prices                   Fox News Flash                    Marine injured in Abbey Gate bombing praises Trump for not forgetting families after US nabs suspect          Speaker Johnson says censure of Rep. Al Green for Trump disruptions is a sad day for Congress                 Secretary of State Rubio vows diplomacy attempts will continue in effort to end Russias war in Ukraine                 Pollster warns Democrats amateurish anti-Trump antics are tanking with Americans                     Elections                    President Trump highlighting US military in a unique way          Americans sympathies for Israelis fall to record low, poll finds                 Indicted House Democrat under fire for being on DCCCs frontline list: Sleazy politician                 Heres what happened during President Donald Trumps 7th week in office                   Personal Freedoms                    16 hijacked browser extensions expose 3.2 million users          Gov. DeSantis makes push to repeal Floridas red flag laws                 Fox News",-0.10312500000000002,0.475
43,"Trey Yingst honored at First Amendment Awards, stresses importance of unflinching journalism                 1 click cost a father $4 million in bitcoin to vishing scammers                   World                    Gaza plan criticized by US and Israel gets European support          Bipartisan legislation seeks to reign in Erdogans Turkey over ties to US foes                 UN draft report on children in conflict zones raises eyebrows with framing of Israelis                 South Koreas impeached President Yoon Suk Yeol freed from prison after canceled arrest                   Opinion                    I’m a healthcare CEO who has fought medication middlemen.",0.06666666666666667,0.1111111111111111
44,Then my daughter’s condition made it personal.,0.0,0.3
45,"JOE CONCHA: MSNBC loses America with sickening take on heroic boy                 President Trump highlighting US military in a unique way                 Supreme Courts USAID move has a surprise benefit for Trump                     Health                    What is hantavirus, the cause of Gene Hackman’s wife’s death?",-0.045,0.62
46,"Lingering lung disorders 5 years post-COVID: Heres what to know                 International effort seeks new treatments for pediatric heart disease                 CDC to launch study into vaccines and autism, possible links: report                   Crime                    Remains of Florida tourist discovered in Georgia woods two years after disappearance: FBI          Police officer killed, another injured in shooting involving 14-year-old suspect: authorities                 WATCH:",-0.015909090909090914,0.36363636363636365
47,"Democratic lawmaker arrested for DUI after failing roadside sobriety test as wife slept in backseat                 Bryan Kohberger asks Idaho judge to block ‘bushy brows evidence, suggests witness’s artwork skews memory                   America Together",0.0,0.0
48,"Trump friend and informal faith adviser: God is giving America another chance          American-made products you can shop for this holiday season for loved ones                 Im an author and Im grateful for democracy, including our First Amendment rights                 Visiting the Constitution can remind us that America is all about We the People                   Military                    Fort Bragg is back: Army renames NC base to honor WWII hero          Hero police officer rescues unconscious driver from blazing wreckage                 Former, active-duty Army soldiers charged in scheme allegedly selling sensitive military information to China                 US Coast Guard intercepts boat carrying Russian nationals, criminal migrant                     Entertainment                    Fox News Entertainment Newsletter: Gene Hackmans cause of death revealed, Baywatch actress dead at 62          Red Hot Chili Peppers front mans girlfriend of the 90s was rattled for years by his heroin addiction                 Jessica Simpson seemingly calls out estranged husbands infidelity after 10-year marriage ends                 Meghan Markles Netflix show savaged by critics, accused of ‘hijacking all the oxygen in the room’: expert                   Sports                    Yankees Gerrit Cole to undergo diagnostic testing on pitching elbow after soreness: report          2024-25 NBA MVP odds: Can Jokić catch Gilgeous-Alexander?",-0.02857142857142858,0.36666666666666675
49,"Chiefs Xavier Worthy arrested in Texas on assault charge                 Nuggets’ Nikola Jokic records NBA first in overtime win over Suns: ‘A class all by himself’                   U.S.                    Remains of Florida tourist discovered in Georgia woods two years after disappearance: FBI          Police officer killed, another injured in shooting involving 14-year-old suspect: authorities                 Space Forces mysterious X-37B plane returns to Earth after 434 days in orbit                 WATCH:",0.23666666666666666,0.5466666666666666
50,"Democratic lawmaker arrested for DUI after failing roadside sobriety test as wife slept in backseat                   Family                    Keep your kids entertained on long road trips with these 13 finds          Boy honored by Trump says cancer wont slow him down until God calls him home                 Virgin Mary sculpture standing nearly 200 feet set to be tallest religious statue in the world                 America is at a cultural crossroads and must choose between a pro-family or pro-progress agenda                     Personal Finance                    Mortgage rates hit a two-month low this week, remain under 7%          401(k) balances hit second highest on record: Fidelity                 Will you get a tax refund this year?",-0.03395061728395063,0.27098765432098765
51,"Experts have ideas on how to use the money                 January inflation gives Fed more reason to hold on interest rate cuts                   Technology                    16 hijacked browser extensions expose 3.2 million users          Fox News AI Newsletter: Helping DOGE cut waste                 Chinese humanoid robot lands worlds first front flip                 Stop carrying your physical drivers license and add it to your Apple Wallet                   Movies                    Conservative actors Robert Davi, Frank Stallone share list of movies every college student should see          Gene Hackman death timeline:",0.11000000000000001,0.1952380952380952
52,"Actors final days with wife                 Gene Hackman died of heart disease, about one week after wife died of hantavirus: investigators                 HGTV star Christina Haack swears off marriage after split from third husband                   Business                    The flying taxi: A look at the future of travel          Chattanooga housing market heats up in Tennessee                 Beverly Hills home Al Pacino once rented from Jackie Collins on the market for $15.9M                 US eyes dangerous gap in nuclear fuel supplies in major threat to energy, national security                     Faith & Values                    Pope Francis still receiving oxygen therapy, will not read Sunday prayers: Vatican          Best fast-food fish sandwiches around the country                 Danica Patrick reveals drivers shed want to race against in dream scenario",0.07708333333333334,0.47083333333333327
53,Boy honored by Trump says cancer wont slow him down until God calls him home                   Autos                    Katherine Legge on NASCAR Cup Series debut:,-0.2277777777777778,0.34444444444444444
54,This 100 percent is my identity          Hero police officer rescues unconscious driver from blazing wreckage                 Michael Jordan co-owned 23XI Racing faces NASCAR countersuit amid charter fallout                 2025 NASCAR Phoenix qualifying:,0.0,0.0
55,"Order for Shriners Children’s 500                   Travel + Outdoors                    Fyre Fest fraudster selling tickets for new party but locals claim it doesnt exist          Speaker scum on flights sparks debate among travelers: This is getting out of hand                 Former illegal immigrant aide to AOC self-deports to Colombia amid questions about employment: report                 Obama Presidential Center: DEI-linked firms racial lawsuit blasted as baseless smears                   Music                    Jessica Simpson seemingly calls out estranged husbands infidelity after 10-year marriage ends          Fyre Fest fraudster selling tickets for new party but locals claim it doesnt exist                 Carly Pearce stops concert to break up fight between ‘angry’ fans                 Taylor Swift Eras Tour hackers allegedly made $600,000 off of stolen tickets                     Food + Drink                    Birthday bunion cake shaped like foot wows woman after her surgery          Rocker Gavin Rossdale reveals eggs are his secret weapon on tour, heres why                 Eating one type of fruit could lower depression risk, study shows                 Food fight about butter?",-0.22272727272727272,0.46090909090909093
56,"Study says subbing in plant-based oils could reduce risk of death                   FOX Weather                    4 hurt as severe storms rumble into the South to kick off the weekend with large hail, possible tornadoes          Mystery solved as crazy gross rain dirties cars across hundreds of miles                 See it: Man rescued after nearly 22 hours trapped in mangled truck with dog                 Who compensates my flight if it is delayed or canceled by falling space debris?",-0.08095238095238096,0.45476190476190476
57,"Full Episodes                Video     The Ingraham Angle - Friday, March 7          Gutfeld! -",0.4375,0.55
58,"Friday, March 7           Video       Hannity - Friday, March 7           Video       Jesse Watters Primetime - Friday, March 7           Video         Latest Wires                    Polish government plans mandatory military training for adult men          Cyclone Alfred weakens as it closes in on Australias east coast                 Albania issues yearlong TikTok ban amid youth violence concerns                 Mocking him as Micron, Russia warns Macron against making nuclear threats                     Media                    Ex-Dem senator Jon Tester links his 2024 loss to Kamala Harris poor performance in his state          Americans sympathies for Israelis fall to record low, poll finds                 New York Times guest essay suggests fashion industry has given up on woke values                 Maher praises Newsoms tack to the center as Dem gov speaks out against trans athletes in womens sports                   Antisemitism Exposed                    Americans sympathies for Israelis fall to record low, poll finds          Yard sign condemning antisemitism on college campuses sparks free speech debate                 Trump cuts more than $400 million in grants to Columbia over antisemitism concerns, potentially more to come                 State Department revokes first visa of foreign student linked to Hamas-supporting disruptions                   Immigration                    ICE raids at schools: Federal judge gives green light          Former illegal immigrant aide to AOC self-deports to Colombia amid questions about employment: report                 Former Colombian priest, child molester sentenced for passport fraud and stripped of US citizenship                 Kristi Noem says 2 leakers accused of disclosing ICE operations IDd: Put law enforcement lives in jeopardy                   Fox News Podcasts                    Fox Sports Update – Lakers-Celtics Preview          Emily Osment Files to Divorce Husband Jack Farina                 From Washington:",0.07563131313131313,0.378493265993266
59,President Trump’s To-Do List                 The Quiz #338 – Let’s All Go To The Movies                          U.S.    Crime   Immigration   Terror   True Crime   Bryan Kohberger      Politics    Trumps First 100 Days   Senate   House   Judiciary   Foreign Policy   Fox News Polls   Elections      World    U.N.   Conflicts   Terrorism   Disasters   Global Economy   Environment   Religion   Scandals      Opinion       Media    FOX Nation Coverage      Entertainment    Exclusives   Country Music   Royals   Gene Hackman   Blake Lively   Diddy   Game Shows   Hot Videos      Sports    NFL   College Football   MLB   NBA   NHL   Golf   Tennis   Soccer   UFC   WWE      Lifestyle    MAHA   Health   Travel   Food & Drink   Games & Quizzes      Deals       FOX Business    Personal Finance   Economy   Markets   Watchlist   Lifestyle   Real Estate   Tech      Science & Tech    Air & Space   Security   Innovation   Video Games   Military Tech   Planet Earth   Wild Nature      Games    Daily Crossword Puzzle   Downwords   Crazy Crystals Match 3 Game   Word Swap   Word Search   Mini Crossword Puzzle   Stack and Match Block Puzzle   5 Across the Letter Word Game      Watch Live    FOX News Shows   Programming Schedule   On Air Personalities   Full Episodes   Show Clips   News Clips      About    Contact Us   Careers   Fox Around the World   Advertise With Us   Media Relations   Corporate Information   Compliance      Apps & Products    FOX News Go   FOX Weather   FOX Nation   FOX Noticias   FOX News Shop   FOX News Radio   Outkick   Newsletters   Podcasts,-0.014015151515151517,0.37268518518518523
60,Facebook Twitter Instagram Youtube Flipboard LinkedIn  Slack  RSS Newsletters  Spotify iHeartRadio    Fox News    Updated Terms of Use New Privacy Policy Your Privacy Choices Closed Caption Policy Help Contact Us,0.018181818181818174,0.2772727272727273
61,"Accessibility Statement  This material may not be published, broadcast, rewritten, or redistributed.",0.0,0.0
62,"©2025 FOX News Network, LLC.",0.0,0.0
63,All rights reserved.,0.0,0.0
64,Quotes displayed in real-time or delayed by         at least 15 minutes.,-0.3,0.4
65,Market data provided by Factset.,0.0,0.0
66,Powered and         implemented by FactSet Digital           Solutions.,0.0,0.0
67,Legal Statement.,0.2,0.2
68,Mutual Fund and ETF data         provided by Refinitiv Lipper.,0.0,0.0
