,Sentence,Polarity,Subjectivity
25,"ALLEGED MS-13 LEADER ON FBI MOST WANTED LIST BEING EXTRADITED TO US, PATEL SAYS",0.2,0.3
26,"Donald Eugene Fields II, 60, is facing federal charges of child sex trafficking and state charges of child rape, authorities said. (FBI)",0.0,0.0
27,"""Thanks to proactive policing by the Lady Lake Police Department, one of the FBI’s Ten Most Wanted fugitives has been captured,"" said FBI St. Louis Special Agent in Charge Ashley Johnson said in a statement.",0.2642857142857143,0.31785714285714284
28,"""[I]t shows me that Kash Patel is serious…""",0.0,0.0
29,"Earlier this month, Atlanta police identified and detained Justin Smith, who is not on the Top 10 list but is on the FBI's general Most Wanted list.",0.2625,0.5
30,"Smith allegedly shot his pregnant girlfriend in the head multiple times in Philadelphia in 2021, killing her and her unborn child.",0.07777777777777777,0.19999999999999998
31,"Earlier this month, Atlanta police identified and detained FBI Most Wanted fugitive Justin Smith, who allegedly shot his pregnant girlfriend in the head multiple times in Philadelphia in 2021, killing her and her unborn child. (FBI)",0.14666666666666667,0.32
32,CLICK HERE TO GET THE FOX NEWS APP,0.0,0.0
33,"""This is what we need. We need to hold these individuals accountable,"" Parker said. ""To take several of them off of the streets within two months is absolutely phenomenal. I am so excited to see what is in store for the FBI over the next three and a half years. Again, we're only two months into it, and for this to have already occurred, it shows me that Kash Patel is serious when he says, ‘Let good cops be good cops.’ Let's let them just do their jobs.""",0.19722222222222222,0.4759259259259259
34,Fox News' Elizabeth Pritchett contributed to this report.,0.0,0.0
35,Audrey Conklin is a digital reporter for Fox News Digital and FOX Business. Email tips to audrey.conklin@fox.com or on Twitter at @audpants.,0.0,0.0
36,"The hottest stories ripped from the headlines, from crime to courts, legal and scandal.",0.2,0.2
37,"By entering your email and clicking the Subscribe button, you agree to the Fox News Privacy Policy and Terms of Use, and        agree to receive content and promotional communications from Fox News. You understand that you can        opt-out at any time.",0.0,0.0
38,Subscribed,0.0,0.0
39,You've successfully subscribed to this newsletter!,0.9375,0.95
40,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, LLC. All rights reserved. Quotes displayed in real-time or delayed by at least 15 minutes. Market data provided by        Factset. Powered and implemented by        FactSet Digital Solutions.        Legal Statement. Mutual Fund and ETF data provided by        Refinitiv Lipper.",-0.033333333333333326,0.20000000000000004
41,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, LLC. All rights reserved. Quotes displayed in real-time or delayed by at least 15 minutes. Market data provided by Factset. Powered and implemented by FactSet Digital Solutions. Legal Statement. Mutual Fund and ETF data provided by Refinitiv Lipper.",-0.033333333333333326,0.20000000000000004
42,"Former FBI agent Nicole Parker says the FBI's new leadership will make it the ""premier law enforcement agency again"" following the arrests of three Most Wanted fugitives.",0.1590909090909091,0.26363636363636367
43,"The FBI has had prompt success capturing fugitives since President Trump took office, according to Director Kash Patel.",0.3,0.0
44,Patel announced on Tuesday that the FBI has apprehended three fugitives from the agency’s 10 Most Wanted list since Jan. 20.,0.5,0.5
45,"""This is the FBI that I was proud to work for, and I'm really excited to see that they have already arrested several of the FBI's Most Wanted fugitives,"" former FBI agent and Fox News contributor Nicole Parker told Fox News Digital. ""When President Trump took over in 2017 in his first administration, I was a violent crime agent in Miami, and I specifically remember that he said that his top priority was to focus on violent criminals.""",0.08249999999999999,0.5083333333333334
46,"Parker believes that in his second term, Trump’s ""focus"" is what ""Americans care about most: making America safe, focusing on violent crime and taking the most violent criminals off the street.""",-0.01666666666666668,0.5833333333333334
47,PATEL SAYS FBI HAS CAPTURED ITS 3RD MOST WANTED FUGITIVE SINCE TRUMP TOOK OFFICE: ‘LET GOOD COPS BE GOOD COPS’,0.475,0.42500000000000004
48,"Kash Patel, director of the FBI, speaks during a swearing-in ceremony in Washington on Feb. 21, 2025. (Will Oliver/EPA/Bloomberg via Getty Images)",0.0,0.0
49,"Patel on Tuesday said the FBI, Justice Department and U.S. Attorney General Pam Bondi ""have captured our third fugitive on the Ten Most Wanted list since January 20, 2025.""",0.1375,0.25
50,"""When you let good cops be good cops, this is what happens.""",0.7,0.6000000000000001
51,"""That’s not an accident,"" Patel wrote on X. ""When you let good cops be good cops, this is what happens. This administration is giving the new FBI and AG Bondi the resources to get the job done — and we won’t stop.""",0.5121212121212121,0.5515151515151516
52,"Former FBI special agent and Fox News contributor Nicole Parker said she worked with Trump's pick for Attorney General, Pam Bondi. (Fox News Digital)",0.10178571428571428,0.26785714285714285
53,"Parker said the new leadership will ""make the FBI, in my opinion, the number one, premier law enforcement agency again.""",0.13636363636363635,0.45454545454545453
54,The FBI told Fox News Digital that the three fugitives captured since January are as follows:,0.0,0.0
55,"Roman-Bardales, 47, is an alleged MS-13 key senior leader accused of racketeering conspiracy, conspiracy to provide and conceal material support and resources to terrorists, narco-terrorism conspiracy and alien smuggling conspiracy.",-0.11666666666666665,0.6166666666666667
56,FBI ADDS ALLEGED LEADER OF MEZA-FLORES TRANSNATIONAL CRIMINAL ORGANIZATION TO TEN MOST WANTED FUGITIVES LIST,0.0,0.2875
57,Francisco Javier Roman-Bardales was extradited to the United States. (Mexican law enforcement),0.0,0.0
58,"Authorities took Roman-Bardales into custody in Mexico on Monday, then extradited to the United States for legal proceedings.",0.2,0.2
59,"""FBI Ten Most Wanted Fugitive Roman-Bardales has been extradited to the United States to be held accountable for the extreme and depraved violence and terror his leadership of MS-13 allegedly brought to the streets of the United States and across North America,"" FBI Acting Assistant Director in Charge for the New York Field Office Leslie Backschies said in a statement after his arrest. ""The FBI, along with our law enforcement partners are committed to eradicating MS-13 and all violent transnational criminal organizations wherever they operate as we protect our nation.""",-0.09318181818181819,0.4005050505050505
60,A second Top 10 Most Wanted Fugitive was arrested in Mexico on Jan. 30.,0.3333333333333333,0.3333333333333333
61,"Arnoldo Jimenez is accused of murdering his wife, who was found dead in the bathtub of their apartment, less than 48 hours after they were married in Burbank, Illinois, in 2012. He is also accused of fleeing to avoid prosecution.",-0.038888888888888896,0.2388888888888889
62,"Arnoldo Jimenez is accused of murdering his wife less than 48 hours after they were married in Burbank, Ill. (FBI)",0.04166666666666667,0.15833333333333333
63,"""The FBI is extremely appreciative of the Burbank Police Department, our law enforcement partners in Mexico, and the public for their tremendous investigative efforts and collaboration in the capture of Ten Most Wanted Fugitive Arnoldo Jimenez,"" Douglas S. DePodesta, special agent in charge of the FBI’s Chicago Field Office, said in a statement. ""The FBI will use all of its available resources to bring criminals to justice, no matter how much time has passed or where they may be in the world.""",0.29880952380952386,0.45476190476190476
64,"The first FBI 10 Most Wanted fugitive arrest under the Trump administration took place in Florida in January, when Lady Lake Police Sgt. Michelle Bilbrey arrested 60-year-old Donald Eugene Fields II during a routine traffic stop on Jan. 25.",0.2333333333333333,0.27777777777777773
65,"Fields is charged with child sex trafficking and child rape charges in federal and state court. He is accused of knowingly attempting to recruit, entice, provide, patronize and solicit a minor into engaging in a commercial sex act from about January 2013 until June 2017.",0.11666666666666668,0.3
66,"ALLEGED MS-13 LEADER ON FBI MOST WANTED LIST BEING EXTRADITED TO US, PATEL SAYS",0.2,0.3
67,"Donald Eugene Fields II, 60, is facing federal charges of child sex trafficking and state charges of child rape, authorities said. (FBI)",0.0,0.0
68,"""Thanks to proactive policing by the Lady Lake Police Department, one of the FBI’s Ten Most Wanted fugitives has been captured,"" said FBI St. Louis Special Agent in Charge Ashley Johnson said in a statement.",0.2642857142857143,0.31785714285714284
69,"""[I]t shows me that Kash Patel is serious…""",0.0,0.0
70,"Earlier this month, Atlanta police identified and detained Justin Smith, who is not on the Top 10 list but is on the FBI's general Most Wanted list.",0.2625,0.5
71,"Smith allegedly shot his pregnant girlfriend in the head multiple times in Philadelphia in 2021, killing her and her unborn child.",0.07777777777777777,0.19999999999999998
72,"Earlier this month, Atlanta police identified and detained FBI Most Wanted fugitive Justin Smith, who allegedly shot his pregnant girlfriend in the head multiple times in Philadelphia in 2021, killing her and her unborn child. (FBI)",0.14666666666666667,0.32
73,CLICK HERE TO GET THE FOX NEWS APP,0.0,0.0
74,"""This is what we need. We need to hold these individuals accountable,"" Parker said. ""To take several of them off of the streets within two months is absolutely phenomenal. I am so excited to see what is in store for the FBI over the next three and a half years. Again, we're only two months into it, and for this to have already occurred, it shows me that Kash Patel is serious when he says, ‘Let good cops be good cops.’ Let's let them just do their jobs.""",0.19722222222222222,0.4759259259259259
75,Fox News' Elizabeth Pritchett contributed to this report.,0.0,0.0
76,Audrey Conklin is a digital reporter for Fox News Digital and FOX Business. Email tips to audrey.conklin@fox.com or on Twitter at @audpants.,0.0,0.0
77,"The hottest stories ripped from the headlines, from crime to courts, legal and scandal.",0.2,0.2
78,"By entering your email and clicking the Subscribe button, you agree to the Fox News Privacy Policy and Terms of Use, and        agree to receive content and promotional communications from Fox News. You understand that you can        opt-out at any time.",0.0,0.0
79,Subscribed,0.0,0.0
80,You've successfully subscribed to this newsletter!,0.9375,0.95
81,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, LLC. All rights reserved. Quotes displayed in real-time or delayed by at least 15 minutes. Market data provided by        Factset. Powered and implemented by        FactSet Digital Solutions.        Legal Statement. Mutual Fund and ETF data provided by        Refinitiv Lipper.",-0.033333333333333326,0.20000000000000004
82,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, LLC. All rights reserved. Quotes displayed in real-time or delayed by at least 15 minutes. Market data provided by Factset. Powered and implemented by FactSet Digital Solutions. Legal Statement. Mutual Fund and ETF data provided by Refinitiv Lipper.",-0.033333333333333326,0.20000000000000004
83,Two Fort Myers City Council members cried over a memorandum that would allow ICE officers to authorize local police to arrest and detain illegal immigrants.,-0.18333333333333335,0.16666666666666666
84,Some Fort Myers City Council members were in tears Monday over a vote on a memorandum of agreement between U.S. Immigration and Customs Enforcement (ICE) and local police.,0.0,0.0
85,"The Florida city council met to discuss the agreement for city law enforcement to receive the training and authority to act as ICE agents to detain and arrest illegal immigrants, among other functions.",-0.225,0.2916666666666667
86,"During the meeting, council members Darla Bonk and Diana Giraldo teared up as they voiced their opposition to the agreement.",0.0,0.0
87,Bonk’s voice broke as she described the risk of losing state and federal funds if she refused to agree.,0.0,0.0
88,"""It is a tumultuous day and age. And this is a day I hate to be in this seat,"" Bonk said. ""But my city is not for sale.""",-0.8,0.9
89,Fort Myers City Council members Darla Bonk and Diana Giraldo grasp hands during a meeting on Monday. (Fort Myers City website),0.0,0.0
90,"MAYORS, LOCAL OFFICIALS COULD FACE ARREST IF THEY DON'T COMPLY WITH TRUMP'S MASS DEPORTATIONS",-0.025,0.0
91,Giraldo feared the memorandum would be used to racially profile Hispanic citizens.,0.0,0.0
92,"""I can't stand behind this as an immigrant, the only immigrant sitting in this council,"" Giraldo said.",-0.2,0.85
93,The two grasped hands at one point in their remarks.,0.0,0.0
94,"Fort Myers Mayor Kevin Anderson argued in favor of the memorandum, emphasizing that it would not give officers the authority to go out in search of illegal immigrants ""kicking in doors,"" but simply the ability to arrest and process illegal immigrants who had been charged or convicted of a crime.",-0.2625,0.3392857142857143
95,The motion failed to pass on a 3-3 vote with one council member not in attendance.,-0.5,0.3
96,Fort Myers Mayor Kevin Anderson argued the memorandum would not give local officers the ability to track down all illegal immigrants but to go after and detain those with criminal charges or convictions. (Christopher Dilts/Bloomberg via Getty Images),-0.2638888888888889,0.33472222222222225
97,CNN ANCHORS MOMENTARILY SILENT AFTER LEARNING WHY MIGRANT GANGS DON’T STAY IN FLORIDA: ‘THERE YOU GO TO JAIL',-0.05,0.05
98,Florida Attorney General James Uthmeier responded to the vote on Tuesday with a letter demanding the city council change its position or risk civil or criminal penalties for being a sanctuary city.,-0.175,0.525
99,"""Sanctuary policies are illegal in Florida. Your vote last night makes you a sanctuary city. Fix this problem or face the consequences,"" Uthmeier wrote on X, along with a copy of his letter.",-0.25,0.2833333333333333
100,"When reached for comment, the Office of the Attorney General pointed Fox News Digital to an interview with FOX 4 where Uthmeier discussed the letter.",0.02500000000000001,0.25
101,"In the interview, Uthmeier said that not passing the memorandum could violate the state’s law prohibiting ""sanctuary policies"" that prevent the enforcement of federal immigration laws.",0.0,0.0
102,He added that penalties could include removal from office.,0.0,0.0
103,"""We’re looking at all options. We put them on notice, but we're not going to wait long. If they don’t immediately correct their problem, then we will take action,"" Uthmeier said to FOX 4.",0.025,0.25
104,"However, he did not give a clear timeline of when that could take place if the memorandum still wasn't passed.",0.10000000000000002,0.3833333333333333
105,"Florida state law prohibits ""sanctuary city"" policies that inhibit federal law enforcement of immigration policies. (Fox News)",0.0,0.0
106,CLICK HERE TO GET THE FOX NEWS APP,0.0,0.0
107,"In a statement to Fox News Digital, Anderson said the city has scheduled an emergency meeting on Friday to revisit the memorandum and hopefully come to a clearer conclusion.",0.0,0.0
108,"""This is another tool for our police to keep our city safe. With that, City Management has been taking proactive steps to readdress the matter, and I hope Friday’s meeting leads to an amenable resolve with federal and state directives,"" the mayor said.",0.35,0.55
109,The other members of the city council did not respond to requests for comment from Fox News Digital in time for publication.,-0.0625,0.1875
110,Lindsay Kornick is an associate editor for Fox News Digital. Story tips can be sent to lindsay.kornick@fox.com and on Twitter: @lmkornick.,0.0,0.0
111,Get all the stories you need-to-know from the most powerful name in news delivered first thing every morning to your inbox.,0.35000000000000003,0.611111111111111
112,"By entering your email and clicking the Subscribe button, you agree to the Fox News Privacy Policy and Terms of Use, and        agree to receive content and promotional communications from Fox News. You understand that you can        opt-out at any time.",0.0,0.0
113,Subscribed,0.0,0.0
114,You've successfully subscribed to this newsletter!,0.9375,0.95
115,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, LLC. All rights reserved. Quotes displayed in real-time or delayed by at least 15 minutes. Market data provided by        Factset. Powered and implemented by        FactSet Digital Solutions.        Legal Statement. Mutual Fund and ETF data provided by        Refinitiv Lipper.",-0.033333333333333326,0.20000000000000004
116,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, LLC. All rights reserved. Quotes displayed in real-time or delayed by at least 15 minutes. Market data provided by Factset. Powered and implemented by FactSet Digital Solutions. Legal Statement. Mutual Fund and ETF data provided by Refinitiv Lipper.",-0.033333333333333326,0.20000000000000004
117,Two Fort Myers City Council members cried over a memorandum that would allow ICE officers to authorize local police to arrest and detain illegal immigrants.,-0.18333333333333335,0.16666666666666666
118,Some Fort Myers City Council members were in tears Monday over a vote on a memorandum of agreement between U.S. Immigration and Customs Enforcement (ICE) and local police.,0.0,0.0
119,"The Florida city council met to discuss the agreement for city law enforcement to receive the training and authority to act as ICE agents to detain and arrest illegal immigrants, among other functions.",-0.225,0.2916666666666667
120,"During the meeting, council members Darla Bonk and Diana Giraldo teared up as they voiced their opposition to the agreement.",0.0,0.0
121,Bonk’s voice broke as she described the risk of losing state and federal funds if she refused to agree.,0.0,0.0
122,"""It is a tumultuous day and age. And this is a day I hate to be in this seat,"" Bonk said. ""But my city is not for sale.""",-0.8,0.9
123,Fort Myers City Council members Darla Bonk and Diana Giraldo grasp hands during a meeting on Monday. (Fort Myers City website),0.0,0.0
124,"MAYORS, LOCAL OFFICIALS COULD FACE ARREST IF THEY DON'T COMPLY WITH TRUMP'S MASS DEPORTATIONS",-0.025,0.0
125,Giraldo feared the memorandum would be used to racially profile Hispanic citizens.,0.0,0.0
126,"""I can't stand behind this as an immigrant, the only immigrant sitting in this council,"" Giraldo said.",-0.2,0.85
127,The two grasped hands at one point in their remarks.,0.0,0.0
128,"Fort Myers Mayor Kevin Anderson argued in favor of the memorandum, emphasizing that it would not give officers the authority to go out in search of illegal immigrants ""kicking in doors,"" but simply the ability to arrest and process illegal immigrants who had been charged or convicted of a crime.",-0.2625,0.3392857142857143
129,The motion failed to pass on a 3-3 vote with one council member not in attendance.,-0.5,0.3
130,Fort Myers Mayor Kevin Anderson argued the memorandum would not give local officers the ability to track down all illegal immigrants but to go after and detain those with criminal charges or convictions. (Christopher Dilts/Bloomberg via Getty Images),-0.2638888888888889,0.33472222222222225
131,CNN ANCHORS MOMENTARILY SILENT AFTER LEARNING WHY MIGRANT GANGS DON’T STAY IN FLORIDA: ‘THERE YOU GO TO JAIL',-0.05,0.05
132,Florida Attorney General James Uthmeier responded to the vote on Tuesday with a letter demanding the city council change its position or risk civil or criminal penalties for being a sanctuary city.,-0.175,0.525
133,"""Sanctuary policies are illegal in Florida. Your vote last night makes you a sanctuary city. Fix this problem or face the consequences,"" Uthmeier wrote on X, along with a copy of his letter.",-0.25,0.2833333333333333
134,"When reached for comment, the Office of the Attorney General pointed Fox News Digital to an interview with FOX 4 where Uthmeier discussed the letter.",0.02500000000000001,0.25
135,"In the interview, Uthmeier said that not passing the memorandum could violate the state’s law prohibiting ""sanctuary policies"" that prevent the enforcement of federal immigration laws.",0.0,0.0
136,He added that penalties could include removal from office.,0.0,0.0
137,"""We’re looking at all options. We put them on notice, but we're not going to wait long. If they don’t immediately correct their problem, then we will take action,"" Uthmeier said to FOX 4.",0.025,0.25
138,"However, he did not give a clear timeline of when that could take place if the memorandum still wasn't passed.",0.10000000000000002,0.3833333333333333
139,"Florida state law prohibits ""sanctuary city"" policies that inhibit federal law enforcement of immigration policies. (Fox News)",0.0,0.0
140,CLICK HERE TO GET THE FOX NEWS APP,0.0,0.0
141,"In a statement to Fox News Digital, Anderson said the city has scheduled an emergency meeting on Friday to revisit the memorandum and hopefully come to a clearer conclusion.",0.0,0.0
142,"""This is another tool for our police to keep our city safe. With that, City Management has been taking proactive steps to readdress the matter, and I hope Friday’s meeting leads to an amenable resolve with federal and state directives,"" the mayor said.",0.35,0.55
143,The other members of the city council did not respond to requests for comment from Fox News Digital in time for publication.,-0.0625,0.1875
144,Lindsay Kornick is an associate editor for Fox News Digital. Story tips can be sent to lindsay.kornick@fox.com and on Twitter: @lmkornick.,0.0,0.0
145,Get all the stories you need-to-know from the most powerful name in news delivered first thing every morning to your inbox.,0.35000000000000003,0.611111111111111
146,"By entering your email and clicking the Subscribe button, you agree to the Fox News Privacy Policy and Terms of Use, and        agree to receive content and promotional communications from Fox News. You understand that you can        opt-out at any time.",0.0,0.0
147,Subscribed,0.0,0.0
148,You've successfully subscribed to this newsletter!,0.9375,0.95
149,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, LLC. All rights reserved. Quotes displayed in real-time or delayed by at least 15 minutes. Market data provided by        Factset. Powered and implemented by        FactSet Digital Solutions.        Legal Statement. Mutual Fund and ETF data provided by        Refinitiv Lipper.",-0.033333333333333326,0.20000000000000004
150,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, LLC. All rights reserved. Quotes displayed in real-time or delayed by at least 15 minutes. Market data provided by Factset. Powered and implemented by FactSet Digital Solutions. Legal Statement. Mutual Fund and ETF data provided by Refinitiv Lipper.",-0.033333333333333326,0.20000000000000004
151,Fox News' Chanley Painter provides details on President Biden's 'parting gift' to people convicted of nonviolent drug offenses.,0.4,0.6
152,A convicted criminal whose prison sentence was commuted by former President Joe Biden is back behind bars.,-0.2,0.3125
153,"Willie Frank Peterson, 52, was convicted of conspiracy to distribute cocaine in 2023, and was sentenced to six years and three months in jail. His sentence began on Sept. 13, 2023, according to court records obtained by Fox News Digital.",-0.05,0.0
154,"Per a Jan. 17 executive grant of clemency, Biden commuted Peterson's sentence to 20 months, allowing him to leave custody shortly after.",0.0,0.3
155,"But on Monday, Peterson was booked for multiple drug-related offensives in Dothan, Alabama. The Dothan Police Department charged Peterson with two counts of unlawful possession of a controlled substance and one count of possession of marijuana.",0.0,0.0
156,FEDERAL JUDGE ORDERS TRUMP ADMINISTRATION TO PAY 'UNLAWFULLY' RESTRICTED USAID FUNDS,0.0,0.0
157,"Willie Frank Peterson, whose prison sentence was commuted by former President Biden in January, was arrested for multiple offenses on Monday. (Dothan Police Department / Anna Moneymaker / Getty Images)",0.0,0.0
158,"Peterson was also arrested for possession of drug paraphernalia and three firearms-related offenses, per police records.",0.0,0.0
159,"In the final days of his presidency, Biden showed significant leniency with the number of criminals whose sentences he commuted. He boasted about completing the ""largest single-day grant of clemency"" on Dec. 12, when he commuted sentences for 1,500 people and pardoned 39 others.",0.1875,0.9375
160,SCOTUS RULES ON NEARLY $2B IN FROZEN USAID PAYMENTS,0.1,0.4
161,"Willie Frank Peterson is accused of possessing a controlled substance, plus marijuana, in addition to other charges. (Dothan Police Department)",-0.125,0.375
162,"On Jan. 17, he commuted the sentences of nearly 2,500 inmates, primarily those convicted of non-violent drug offenses.",0.25,0.45
163,"""Today’s clemency action provides relief for individuals who received lengthy sentences based on discredited distinctions between crack and powder cocaine, as well as outdated sentencing enhancements for drug crimes,"" Biden said at the time.",-0.15000000000000002,0.3666666666666667
164,"""With this action, I have now issued more individual pardons and commutations than any president in U.S. history.""",0.19999999999999998,0.3333333333333333
165,"President Biden delivers his farewell address to the nation from the Oval Office of the White House, Jan. 15. (Mandel Ngan/Pool via Reuters)",0.0,0.0
166,CLICK HERE TO GET THE FOX NEWS APP,0.0,0.0
167,Fox News Digital reached out to the Dothan Police Department for more information.,0.25,0.25
168,Fox News Digital's Elizabeth Pritchett contributed to this report.,0.0,0.0
169,Andrea Margolis is a writer for Fox News Digital and Fox Business. Readers can follow her on X at @andreamargs or send story tips to andrea.margolis@fox.com.,0.0,0.0
170,"The hottest stories ripped from the headlines, from crime to courts, legal and scandal.",0.2,0.2
171,"By entering your email and clicking the Subscribe button, you agree to the Fox News Privacy Policy and Terms of Use, and        agree to receive content and promotional communications from Fox News. You understand that you can        opt-out at any time.",0.0,0.0
172,Subscribed,0.0,0.0
173,You've successfully subscribed to this newsletter!,0.9375,0.95
174,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, LLC. All rights reserved. Quotes displayed in real-time or delayed by at least 15 minutes. Market data provided by        Factset. Powered and implemented by        FactSet Digital Solutions.        Legal Statement. Mutual Fund and ETF data provided by        Refinitiv Lipper.",-0.033333333333333326,0.20000000000000004
175,"This material may not be published, broadcast, rewritten, or redistributed. ©2025 FOX News Network, LLC. All rights reserved. Quotes displayed in real-time or delayed by at least 15 minutes. Market data provided by Factset. Powered and implemented by FactSet Digital Solutions. Legal Statement. Mutual Fund and ETF data provided by Refinitiv Lipper.",-0.033333333333333326,0.20000000000000004
176,Fox News' Chanley Painter provides details on President Biden's 'parting gift' to people convicted of nonviolent drug offenses.,0.4,0.6
177,A convicted criminal whose prison sentence was commuted by former President Joe Biden is back behind bars.,-0.2,0.3125
178,"Willie Frank Peterson, 52, was convicted of conspiracy to distribute cocaine in 2023, and was sentenced to six years and three months in jail. His sentence began on Sept. 13, 2023, according to court records obtained by Fox News Digital.",-0.05,0.0
179,"Per a Jan. 17 executive grant of clemency, Biden commuted Peterson's sentence to 20 months, allowing him to leave custody shortly after.",0.0,0.3
180,"But on Monday, Peterson was booked for multiple drug-related offensives in Dothan, Alabama. The Dothan Police Department charged Peterson with two counts of unlawful possession of a controlled substance and one count of possession of marijuana.",0.0,0.0
181,FEDERAL JUDGE ORDERS TRUMP ADMINISTRATION TO PAY 'UNLAWFULLY' RESTRICTED USAID FUNDS,0.0,0.0
